td0,td1,td2,td3,td4,td5,theta,phi
0.0012272727272727272,0.002159090909090909,0.003318181818181818,0.0009318181818181818,0.0020909090909090908,0.001159090909090909,0.991753261444452,3.6551393095981326
0.0007727272727272727,-0.0010681818181818182,-0.00027272727272727274,-0.001840909090909091,-0.0010454545454545454,0.0007954545454545455,0.4643726878972592,5.6411909795894815
0.00038636363636363635,-0.0012272727272727272,-0.0008181818181818182,-0.0016136363636363635,-0.0012045454545454545,0.0004090909090909091,2.6864498565930544,5.9673676373022
0.002340909090909091,-0.00045454545454545455,0.0018863636363636363,-0.0027954545454545454,-0.00045454545454545455,0.002340909090909091,0.9584240832882546,4.90053626615839
0.0013636363636363637,0.0009772727272727272,0.0022954545454545454,-0.00038636363636363635,0.0009318181818181818,0.0013181818181818182,2.541757909881204,4.091922643893884
-0.001659090909090909,0.0023863636363636366,0.0007727272727272727,0.004045454545454546,0.0024318181818181817,-0.0016136363636363635,1.4806377127395463,2.5433348166501144
0.0008181818181818182,-0.0005909090909090909,0.00022727272727272727,-0.001409090909090909,-0.0005909090909090909,0.0008181818181818182,2.786743438212588,5.343583753179266
-0.002022727272727273,-0.0005681818181818182,-0.0026136363636363636,0.0014545454545454545,-0.0005909090909090909,-0.0020454545454545456,2.3244931658300154,1.2956139590155964
0.0012954545454545454,0.00075,0.0020454545454545456,-0.0005454545454545455,0.00075,0.0012954545454545454,2.60310682003087,4.182928718434165
-0.0009772727272727272,-0.0007045454545454546,-0.0017045454545454545,0.00027272727272727274,-0.0007272727272727272,-0.001,0.4361031769009367,0.940105477774082
-0.0011136363636363637,-0.0007272727272727272,-0.0018636363636363635,0.00038636363636363635,-0.00075,-0.0011363636363636363,2.6582020448840913,0.9876049497040339
-0.0012954545454545454,-0.0022045454545454547,-0.003522727272727273,-0.0009090909090909091,-0.0022272727272727275,-0.0013181818181818182,2.0653459979021296,0.5357706964118593
0.001340909090909091,0.00045454545454545455,0.0017954545454545454,-0.0008863636363636364,0.00045454545454545455,0.001340909090909091,0.5067361880973925,4.393402710713912
-0.00225,0.001840909090909091,-0.00038636363636363635,0.004090909090909091,0.0018636363636363635,-0.0022272727272727275,1.6461803253507363,2.2608099467951095
-0.002522727272727273,-0.00029545454545454547,-0.002840909090909091,0.0022272727272727275,-0.0003181818181818182,-0.0025454545454545456,1.0600659437209587,1.4497440172044251
0.0028863636363636366,0.0006363636363636364,0.0034318181818181817,-0.00225,0.0005454545454545455,0.0027954545454545454,1.6138765572155132,4.502590120656784
0.001340909090909091,0.0024318181818181817,0.003727272727272727,0.001090909090909091,0.0023863636363636366,0.0012954545454545454,1.914597101942575,3.6438288341423006
0.0003181818181818182,0.002681818181818182,0.003,0.0023636363636363638,0.002681818181818182,0.0003181818181818182,1.949763291026267,3.2624057678691747
-0.0005,0.0027727272727272726,0.002318181818181818,0.0032727272727272726,0.002818181818181818,-0.00045454545454545455,1.3388686890383645,2.9756162600117118
0.0018636363636363635,0.00125,0.0031136363636363636,-0.0006136363636363636,0.00125,0.0018636363636363635,2.264401638785706,4.124686530081057
-0.00022727272727272727,-0.0003181818181818182,-0.0005454545454545455,-9.09090909090909e-05,-0.0003181818181818182,-0.00022727272727272727,0.13109532106316107,0.6142130465703322
0.00020454545454545454,-0.0021136363636363635,-0.001931818181818182,-0.002318181818181818,-0.0021363636363636363,0.0001818181818181818,0.819077153974815,6.19371652180429
0.001659090909090909,0.00045454545454545455,0.0021136363636363635,-0.0012045454545454545,0.00045454545454545455,0.001659090909090909,0.6283807569387794,4.444072807536481
0.0,-4.545454545454545e-05,-2.2727272727272726e-05,-4.545454545454545e-05,-2.2727272727272726e-05,2.2727272727272726e-05,0.012018165056324213,5.614752187416301
-0.0007727272727272727,0.002022727272727273,0.0012727272727272728,0.0027954545454545454,0.0020454545454545456,-0.00075,2.2971778124370257,2.788372499165668
0.0011818181818181819,-0.002340909090909091,-0.0011363636363636363,-0.003522727272727273,-0.002318181818181818,0.0012045454545454545,1.109682498197478,5.808146730800993
0.0027272727272727275,0.0009772727272727272,0.003659090909090909,-0.00175,0.0009318181818181818,0.002681818181818182,1.7334978392068419,4.3690291890572315
0.0012045454545454545,-0.001,0.00022727272727272727,-0.0022045454545454547,-0.0009772727272727272,0.0012272727272727272,2.5697894157499728,5.399006354551458
-0.002409090909090909,0.0003636363636363636,-0.0020454545454545456,0.0027727272727272726,0.0003636363636363636,-0.002409090909090909,0.996213425263795,1.7176995854858377
0.0024545454545454545,0.0003181818181818182,0.0027727272727272726,-0.0021363636363636363,0.0003181818181818182,0.0024545454545454545,1.0070033794170283,4.584676980400801
0.0019090909090909091,0.0006136363636363636,0.002522727272727273,-0.0012954545454545454,0.0006136363636363636,0.0019090909090909091,2.3823398372577,4.397775198836963
9.09090909090909e-05,0.0003636363636363636,0.0004318181818181818,0.00027272727272727274,0.00034090909090909094,6.818181818181818e-05,0.12168712435196588,3.368299637866981
0.002659090909090909,-0.00020454545454545454,0.0024545454545454545,-0.0028636363636363638,-0.00020454545454545454,0.002659090909090909,1.1572499362485398,4.786758138769731
0.00125,0.0007727272727272727,0.002,-0.0004772727272727273,0.00075,0.0012272727272727272,0.5238767045471346,4.164332540788077
-0.0006136363636363636,0.0005,-0.00011363636363636364,0.0011136363636363637,0.0005,-0.0006136363636363636,0.27871113797873975,2.2720859775104287
-0.0007954545454545455,-0.0027954545454545454,-0.0036136363636363636,-0.002,-0.002818181818181818,-0.0008181818181818182,1.5065793091571071,0.28285903478379437
0.0012272727272727272,-0.002522727272727273,-0.0012727272727272728,-0.00375,-0.0025,0.00125,1.2857844639125557,5.823460116514432
0.0003636363636363636,0.0013636363636363637,0.00175,0.001,0.0013863636363636363,0.00038636363636363635,0.510471530259509,3.4059650299056146
-0.00075,0.00027272727272727274,-0.0004772727272727273,0.0010227272727272728,0.00027272727272727274,-0.00075,2.8644916857111435,1.9103305375321695
0.0,0.0001590909090909091,0.0001818181818181818,0.0001590909090909091,0.0001818181818181818,2.2727272727272726e-05,3.082195804030675,3.193771023116432
-0.0012272727272727272,-0.0004772727272727273,-0.0017272727272727272,0.00075,-0.0005,-0.00125,0.4726923222500502,1.193177147873798
4.545454545454545e-05,0.00020454545454545454,0.00025,0.0001590909090909091,0.00020454545454545454,4.545454545454545e-05,0.07200612998842292,3.381406393391179
0.00038636363636363635,0.0006363636363636364,0.0010227272727272728,0.00025,0.0006363636363636364,0.00038636363636363635,0.2545688483804229,3.6883969373632004
-0.00027272727272727274,-0.0005909090909090909,-0.0008636363636363636,-0.0003181818181818182,-0.0005909090909090909,-0.00027272727272727274,2.9131679035318823,0.43199082911353487
0.001659090909090909,-0.0023863636363636366,-0.0007045454545454546,-0.004045454545454546,-0.0023636363636363638,0.001681818181818182,1.4881553918503239,5.669704896606101
-0.0025,-0.0005454545454545455,-0.003068181818181818,0.0019545454545454545,-0.0005681818181818182,-0.002522727272727273,1.0690744978859024,1.3500256113370295
-0.001590909090909091,0.002022727272727273,0.0004772727272727273,0.0036136363636363636,0.002068181818181818,-0.0015454545454545454,1.0882850201142116,2.4836836684560333
0.0021136363636363635,0.002022727272727273,0.004068181818181818,-9.09090909090909e-05,0.0019545454545454545,0.0020454545454545456,1.3948327139819843,3.949517350010485
-0.0012954545454545454,-0.0005227272727272727,-0.0018181818181818182,0.0007727272727272727,-0.0005227272727272727,-0.0012954545454545454,2.6407309628272553,1.1802517277385425
0.0,-0.0014545454545454545,-0.0014772727272727272,-0.0014545454545454545,-0.0014772727272727272,-2.2727272727272726e-05,0.5253050531396202,0.012853791681392439
-0.00075,-0.0015,-0.0022954545454545454,-0.00075,-0.0015454545454545454,-0.0007954545454545455,0.6320618382153864,0.4658665078427254
-0.0003636363636363636,0.0012272727272727272,0.0008636363636363636,0.001590909090909091,0.0012272727272727272,-0.0003636363636363636,2.68782279706439,2.851003727364214
-2.2727272727272726e-05,9.09090909090909e-05,9.09090909090909e-05,0.00011363636363636364,0.00011363636363636364,0.0,3.1080852624428803,2.9438047360443584
-0.00027272727272727274,-0.0013636363636363637,-0.001659090909090909,-0.001090909090909091,-0.0013863636363636363,-0.00029545454545454547,0.5026500731534588,0.20417504265691594
0.0026363636363636363,-0.0009090909090909091,0.00175,-0.0035454545454545456,-0.0008863636363636364,0.002659090909090909,1.2760606667240482,5.036736371783712
0.0019090909090909091,0.0017727272727272728,0.0036363636363636364,-0.00013636363636363637,0.0017272727272727272,0.0018636363636363635,2.069721699867654,3.96379584211587
-0.00045454545454545455,-0.002340909090909091,-0.002818181818181818,-0.0018863636363636363,-0.0023636363636363638,-0.0004772727272727273,0.9612489837809564,0.19249389979211945
0.0008863636363636364,-0.0009090909090909091,0.0,-0.0017954545454545454,-0.0008863636363636364,0.0009090909090909091,0.44597352426517395,5.495200959036908
0.0024545454545454545,-0.00013636363636363637,0.002318181818181818,-0.0025909090909090908,-0.00013636363636363637,0.0024545454545454545,1.0110754576857197,4.763734167137625
-0.0022954545454545454,0.000840909090909091,-0.0014545454545454545,0.0031363636363636364,0.000840909090909091,-0.0022954545454545454,0.9926875529993959,1.92416134289358
-0.0025,0.0014318181818181819,-0.001,0.003931818181818182,0.0015,-0.0024318181818181817,1.4021407708744982,2.1072291906819474
0.00125,-0.00027272727272727274,0.0009772727272727272,-0.0015227272727272728,-0.00027272727272727274,0.00125,2.6873237129014487,4.919121464604623
-0.002,-0.0009772727272727272,-0.003,0.0010227272727272728,-0.001,-0.002022727272727273,0.8775726270173948,1.1159381967855038
-0.0015,0.0016363636363636363,0.00029545454545454547,0.0031363636363636364,0.0017954545454545454,-0.001340909090909091,2.269458945706226,2.4483260975797867
-0.002022727272727273,0.0020909090909090908,0.00011363636363636364,0.004113636363636364,0.0021363636363636363,-0.0019772727272727273,1.6582414804625942,2.387855156532358
2.2727272727272726e-05,6.818181818181818e-05,6.818181818181818e-05,4.545454545454545e-05,4.545454545454545e-05,0.0,3.122753302005229,3.172641953589716
-4.545454545454545e-05,0.00020454545454545454,0.0001590909090909091,0.00025,0.00020454545454545454,-4.545454545454545e-05,0.07346922893487096,2.942879648052237
-0.0024545454545454545,0.001159090909090909,-0.0011818181818181819,0.0036136363636363636,0.0012727272727272728,-0.002340909090909091,1.1711786064138907,2.040277602471111
0.002068181818181818,0.0015454545454545454,0.0035454545454545456,-0.0005227272727272727,0.0014772727272727272,0.002,1.0539762978055627,4.0693822940307856
0.0005909090909090909,-0.00175,-0.001159090909090909,-0.002340909090909091,-0.00175,0.0005909090909090909,2.4505178736974056,5.957686693411764
0.00175,0.00013636363636363637,0.0018863636363636363,-0.0016136363636363635,0.00013636363636363637,0.00175,0.6468752985663722,4.632681922238908
6.818181818181818e-05,-0.0028863636363636366,-0.002840909090909091,-0.0029545454545454545,-0.002909090909090909,4.545454545454545e-05,1.4988157667672057,6.261030109064206
0.0001590909090909091,0.0028636363636363638,0.003,0.0027045454545454547,0.002840909090909091,0.00013636363636363637,1.7690581822275933,3.1941868735740084
-0.0006136363636363636,0.001840909090909091,0.00125,0.0024545454545454545,0.0018636363636363635,-0.0005909090909090909,2.40797035961119,2.82593020821158
-0.00020454545454545454,-0.0026136363636363636,-0.002818181818181818,-0.002409090909090909,-0.0026136363636363636,-0.00020454545454545454,1.1139118438036388,0.07679388541388481
0.0020909090909090908,0.0019090909090909091,0.0039545454545454545,-0.0001818181818181818,0.0018636363636363635,0.0020454545454545456,1.8505226454922663,3.970832571817631
0.00022727272727272727,0.001659090909090909,0.0018636363636363635,0.0014318181818181819,0.0016363636363636363,0.00020454545454545454,2.53331405501368,3.2741427099604588
0.0025,0.00045454545454545455,0.0029545454545454545,-0.0020454545454545456,0.00045454545454545455,0.0025,1.0607007471479675,4.533626326184169
-0.002409090909090909,-0.0009090909090909091,-0.003363636363636364,0.0015,-0.0009545454545454546,-0.0024545454545454545,2.036461414817095,1.2017906990168736
0.0,0.0,0.0,0.0,0.0,0.0,3.1402789617663154,1.5368863595730429
-0.0006590909090909091,4.545454545454545e-05,-0.0006136363636363636,0.0007045454545454546,4.545454545454545e-05,-0.0006590909090909091,0.2318580204311567,1.636063866463051
-0.0004772727272727273,-0.0011136363636363637,-0.001590909090909091,-0.0006363636363636364,-0.0011136363636363637,-0.0004772727272727273,0.4261996493006369,0.41519273902059306
-0.0008636363636363636,-0.0027954545454545454,-0.003659090909090909,-0.001931818181818182,-0.0027954545454545454,-0.0008636363636363636,1.6101692318478673,0.29833709132134884
-0.0005454545454545455,0.0020909090909090908,0.0015454545454545454,0.0026363636363636363,0.0020909090909090908,-0.0005454545454545455,2.3062168952818163,2.891456948386889
-0.00175,-0.0004318181818181818,-0.0022045454545454547,0.0013181818181818182,-0.00045454545454545455,-0.0017727272727272728,2.4650125917077466,1.3222765950820057
-0.0007954545454545455,0.0006818181818181819,-9.09090909090909e-05,0.0014772727272727272,0.0007045454545454546,-0.0007727272727272727,2.7737933987811307,2.295177828857422
0.00125,-0.00034090909090909094,0.0009318181818181818,-0.001590909090909091,-0.0003181818181818182,0.0012727272727272728,0.4658550187439707,4.963554820244871
0.0024318181818181817,-0.0006363636363636364,0.0018181818181818182,-0.003068181818181818,-0.0006136363636363636,0.0024545454545454545,2.1028065344930105,4.96010281718135
-0.0001818181818181818,0.0003636363636363636,0.0001818181818181818,0.0005454545454545455,0.0003636363636363636,-0.0001818181818181818,3.003889464781354,2.69028042240912
-0.001090909090909091,-0.0025454545454545456,-0.0037045454545454547,-0.0014545454545454545,-0.0026136363636363636,-0.001159090909090909,1.299121004299401,0.41321894215891886
-0.0026363636363636363,0.0012954545454545454,-0.001159090909090909,0.003931818181818182,0.0014772727272727272,-0.0024545454545454545,1.462824161105398,2.066334352306369
0.0015681818181818182,0.00225,0.0038181818181818182,0.0006818181818181819,0.00225,0.0015681818181818182,1.9288063539892206,3.7497985261676594
-0.0022045454545454547,0.0001590909090909091,-0.002022727272727273,0.0023636363636363638,0.0001818181818181818,-0.002181818181818182,2.2802037718996235,1.6491954321187625
-0.00125,-0.0011363636363636363,-0.0024772727272727273,0.00011363636363636364,-0.0012272727272727272,-0.001340909090909091,0.6478066811567501,0.8354653179521812
0.0016363636363636363,-0.001340909090909091,0.0003181818181818182,-0.0029772727272727273,-0.0013181818181818182,0.001659090909090909,0.8112244945650227,5.387896385675389
0.0024318181818181817,-0.000840909090909091,0.0016136363636363635,-0.0032727272727272726,-0.0008181818181818182,0.0024545454545454545,2.0555004672212203,5.034466452856184
0.0022727272727272726,0.0018181818181818182,0.003977272727272727,-0.00045454545454545455,0.0017045454545454545,0.002159090909090909,1.3262897204335924,4.044004433801493
-0.0001590909090909091,0.0001818181818181818,4.545454545454545e-05,0.00034090909090909094,0.00020454545454545454,-0.00013636363636363637,0.08433316049881075,2.49477470816118
4.545454545454545e-05,2.2727272727272726e-05,6.818181818181818e-05,-2.2727272727272726e-05,2.2727272727272726e-05,4.545454545454545e-05,0.018022529936461404,4.281579402295762
-0.0007954545454545455,-0.0007954545454545455,-0.0016136363636363635,0.0,-0.0008181818181818182,-0.0008181818181818182,2.7413503946411004,0.785621908553716
0.00022727272727272727,-0.0003181818181818182,-6.818181818181818e-05,-0.0005454545454545455,-0.00029545454545454547,0.00025,0.13530963945954852,5.62612047674394
0.0022727272727272726,0.0014318181818181819,0.003659090909090909,-0.000840909090909091,0.0013863636363636363,0.0022272727272727275,1.1408645173529823,4.15142348268105
0.002522727272727273,0.0005,0.003022727272727273,-0.002022727272727273,0.0005,0.002522727272727273,2.059277520020892,4.518003005533001
0.002,-0.001159090909090909,0.0008863636363636364,-0.003159090909090909,-0.0011136363636363637,0.0020454545454545456,2.217517727483941,5.223603006464218
-0.0005,-0.0018636363636363635,-0.0023636363636363638,-0.0013636363636363637,-0.0018636363636363635,-0.0005,2.4171822454127723,0.26498963262071346
-0.00011363636363636364,2.2727272727272726e-05,-0.00011363636363636364,0.00013636363636363637,0.0,-0.00013636363636363637,0.04192443264766529,1.635889912520778
0.0017954545454545454,0.0006363636363636364,0.002409090909090909,-0.001159090909090909,0.0006136363636363636,0.0017727272727272728,2.4395838995055894,4.375803546381735
0.002840909090909091,-0.0005909090909090909,0.0022727272727272726,-0.0034318181818181817,-0.0005681818181818182,0.0028636363636363638,1.5722195442387694,4.9097205944504285
0.002068181818181818,-0.0017272727272727272,0.0003636363636363636,-0.0037954545454545454,-0.0017045454545454545,0.0020909090909090908,1.9624482722781762,5.399748111621541
-0.00125,-0.0012727272727272728,-0.002522727272727273,-2.2727272727272726e-05,-0.0012727272727272728,-0.00125,0.661108378629916,0.7722286965398885
-0.0019090909090909091,-0.0010681818181818182,-0.003,0.000840909090909091,-0.001090909090909091,-0.001931818181818182,2.283256825722064,1.0608879543956102
